artTitle,artDate,artTime,artUrl,word,count
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,辦理,2
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,年終獎金,2
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,不確定,2
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,媒體,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,來源,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,新聞標題,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,百人,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,內文,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,三合一,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,合併案,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,生效,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,日光,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,陽光,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,日月,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,變成,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,聯合,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,再生能源,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,今日,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,首日,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,傳出,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,數張,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,不禁,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,感嘆,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,真的,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,慘到,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,再慘,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,缺乏,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,資金,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,產能,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,難以,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,競爭,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,技術,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,差距,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,迅速,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,拉近,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,目前,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,台灣僅,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,維持,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,小幅度,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,領先,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,業者,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,落入,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,代工,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,困境,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,幾家,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,勢在必行,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,趨勢,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,造成,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,機會,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,擠壓,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,個個,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,愁眉苦臉,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,出昱晶,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,形容,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,現場,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,大的,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,餐廳,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,擠進,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,排隊,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,程姓,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,現在,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,福利,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,過往,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,取消,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,變得,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,加上,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,前景,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,年輕,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,趕緊,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,跳槽,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,另尋,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,他途,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,比較,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,實際,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,了解,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,竹南,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,今午,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,初步,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,估計,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,約個,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,蝕刻,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,部員,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,工人,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,竟有,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,相當,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,訝異,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,十年,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,進入,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,後來,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,減為,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,直接,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,歸零,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,才決,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,覺得,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,終於,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,脫離苦海,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,希望,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,藉由,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,東山再起,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,畢竟,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,有感,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,突發,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,中心,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,楊勝裕,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,新竹,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,報導,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,連結,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,網址,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,備註,1
[新聞]太陽能3大廠正式合併　工程師PO百人搶離,2018/10/01,04:26:01,https://www.ptt.cc/bbs/Gossiping/M.1538397125.A.443.html,一到,1
