,Date,content,floor,id
21,2019-04-12T04:20:10.237Z,"B21 確實沒屁用
但說實在沒人無聊到敢在期中考週噴教授們吧！
相信大家期中考壓力都很大吧 
這時候還是積點陰德好嗎@@",22,14
22,2019-04-12T04:31:31.978Z,"B22 不得否認本校某些人真的蠻低端的
故意放話引戰
不過其他校的同學也太容易隨之起舞了吧

真的不想要併校 就請中山的同學發起連署 
或者去舉旗抗議對學校表達不滿 
在網路上隨意攻擊高大生是完全沒有幫助的",23,14
23,2019-04-12T04:36:45.741Z,"中山教授很多反對的喔～
謝謝高大同學關心",24,14
24,2019-04-12T04:56:21.305Z,"高雄完全大學
簡稱
高完大",25,14
25,2019-04-12T05:33:58.203Z,高雄人表示，第二個雄中要誕生了,26,14
26,2019-04-12T05:45:56.460Z,"B24 很多反對不自己內部處理來戰高大？
我知道高大有一堆moron
但中山不是應該智商高一點去包容嗎？
我本人就是智商不夠高現在才只能在成大學店
不能去更好的大學
我都可以包容高大的moron 相信考上中山的智商應該都比我高可以包容吧？",27,14
27,2019-04-12T05:46:08.753Z,"請問這是確定了嗎，，，？
不是聽說要跟高醫？",28,14
28,2019-04-12T05:54:50.182Z,B28 據我所知國私立基本上很難併哦,29,14
29,2019-04-12T07:21:15.131Z,"中嵩大學...至少還保有中字輩，且嵩字代表""""山高合併""""。",30,14
30,2019-04-12T08:57:54.009Z,"B27 智商高跟包容不包容的關係是?
然後恭喜你洗上去了喔~",31,14
31,2019-04-12T09:34:05.978Z,如果真的併的話，還是會叫國立中山大學，高雄大學掰掰~~,33,14
32,2019-04-12T10:06:12.475Z,學店下去，高雄出了高科高大真的是高教悲歌,34,14
33,2019-04-12T10:07:37.010Z,"高大高科高海

三間可悲野雞大學


簡稱：三杯雞大學==",35,14
34,2019-04-12T10:08:28.754Z,B35 高科高應不是同間嗎,36,14
35,2019-04-12T10:09:16.180Z,"B36 同間？
已更正",37,14
36,2019-04-12T10:09:44.214Z,B37 併ㄌ,38,14
37,2019-04-12T10:09:52.188Z,B37 對阿,39,14
38,2019-04-12T10:10:15.837Z,"B38 B39 
已更正，感謝提醒",40,14
39,2019-04-12T10:17:25.451Z,B30 推一個,41,14
40,2019-04-12T11:06:03.686Z,"B35 沒有人否認中山比高大好
四大的嘴就算了
但讀中山真的沒有秋成這樣啦",42,14
41,2019-04-12T11:18:33.748Z,"B42 
請您稍待，讓我們一齊用虔誠的心祈求四大來嘴。",43,14
42,2019-04-12T12:11:38.577Z,"B35 額

是覺得我們不想併也沒必要順便嘴其他學校啦，嫌戰場開得還不夠多嗎",44,14
43,2019-04-12T12:53:32.748Z,"中山高大學
聽起來好像高速公路🤔",45,14
44,2019-04-12T15:08:43.384Z,拜託別說什麼四大來嘴好嗎？很麻煩的，這種事中山就夠有資格做了,46,14
45,2019-04-12T15:09:29.458Z,"B42 別說什麼四大再來嘴啦
成大嘴高大你又要說臺清交再來說
交大來你又要說臺大再來嘴
臺大來是不是就要世界前百再來戰?",47,14
46,2019-04-12T15:13:06.380Z,"B47 中山要嘴當然能啊
但中山也沒有上面同學那麼秋啦
好像以為自己宇宙頂大一樣ㄏㄏ

對四大的來說中山不也是可悲野雞大學",48,14
47,2019-04-12T15:27:04.233Z,"B48 至少人家是憑自己學校來嘴
你這種拿別人學校來壓人的是怎樣哈哈哈哈",49,14
48,2019-04-12T15:28:42.194Z,"B49 我洗到頂大去了
我也不會再開一個帳號來嘴中山啊 
有什麼問題嗎？",50,14
49,2019-04-12T15:31:31.154Z,B50 這位兄台頗有夜退哥的風範 敬佩敬佩,51,14
50,2019-04-12T15:37:29.711Z,B50混血丟臉,52,14
51,2019-04-12T16:26:09.264Z,"噁心雜血
殊不知每個人都在暗地裡嘴你
還洗的沾沾自喜",53,14
52,2019-04-12T16:53:47.802Z,"B48 你大學不是四大啊哈哈
我不是頂大啊但比你好就好",54,14
53,2019-04-12T16:54:47.337Z,B54 你大學也快要不是中字輩了 哭哭,55,14
54,2019-04-12T16:55:38.083Z,B55 別不甘心哈哈,56,14
55,2019-04-12T18:07:03.880Z,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/exam/p/231076438",57,14
56,2019-04-12T18:20:29.533Z,抱歉打擾 弱弱的問一下 那以後高大牛奶還會在嗎,58,14
57,2019-04-12T18:26:04.986Z,B58 高雄大學表示：郭,59,14
58,2019-04-12T18:31:29.668Z,"就是這樣的文章跟回帖 還覺得中山人回應是自以為頂大 蛤？
話都你再說的欸 你高大不是宇宙第一大嗎 所以放過我們 活在平行時空你會比較快樂
而且每天校板/考試版都要噴 別人回應還要被說沒氣度容易被引 蛤？
積點口德好嗎 你們這些相關的po文回帖好幾個月前就開始了 自我膨脹到一個爆炸💥
還有一個巴掌打不響 ppt公聽會對於併校你們校方可期待的很 合校之後最爽的可是你們啊
具體可資源分享實質貢獻的部分 嗯 一塊空曠的地 搞清楚 是你們開的頭就少該別人回應嗆你",60,14
59,2019-04-12T18:32:11.989Z,高大牛奶又不是高雄大學的 噗,61,14
60,2019-04-12T18:32:33.784Z,"B4 這樣的廢文還是可以釣到一群有很多想法的人 嘻嘻

B60 身為原po的我表示：閱。",62,14
61,2019-04-12T20:07:33.472Z,B6 別這樣，出社會還有更多可以自殺的理由,64,14
62,2019-04-12T22:06:46.157Z,高大只能拿學測生（入學門檻）能說嘴，學術研究能力還不如高科,65,14
63,2019-04-12T23:14:51.565Z,"B65 
關高科屁事
這時候偷渡自己不怕淹死？",66,14
64,2019-04-12T23:41:17.982Z,"B66 不會啦..我只是陳述事實而已不然我哪裡說錯歡迎指教，話說回來高雄學校互評好像也不關你天龍國的事
https://i.imgur.com/glR8KqJ.jpg",67,14
65,2019-04-13T01:31:30.026Z,B53 雜血噁心？師大糞系討嘴喔？,68,14
66,2019-04-13T02:03:56.445Z,"B68 
笑死 
文組還敢這麼大聲
司律考過了沒啦
躲法研能躲多久
順便替政大二三類默哀",70,14
67,2019-04-13T02:25:20.328Z,B70 師大二類也不怎樣，比台科北科還不如,71,14
68,2019-04-13T02:36:59.114Z,B70 嘴文組不露系 腦子當腸子用？,72,14
69,2019-04-13T13:38:40.594Z,B71 他嘴別人是他個人的事，我覺得師大二類還不錯啊,73,14
70,2019-04-11T01:36:29.420Z,"校名有高雄的全部併起來 
國立高雄完全大學 簡稱高完大",1,15
71,2019-04-11T01:40:27.247Z,"B1 我認真覺得這樣比較合理 

科系沒有重複 程度又差不多",2,15
72,2019-04-11T02:34:04.474Z,B1 樹德：+1,3,15
73,2019-04-11T02:46:51.840Z,跟樹德併 本魯超羨慕,4,15
74,2019-04-11T04:16:20.727Z,合理,5,15
75,2019-04-11T04:44:34.096Z,併了之後其實沒什麼改變，校區還是分開的，像在高應的整個校區還是肥宅校區,6,15
76,2019-04-11T06:00:22.774Z,"有陣子傳出馬偕跟真理併
馬偕+淡江+真理
馬淡真大",7,15
77,2019-04-11T08:01:27.655Z,Bin,8,15
78,2019-04-11T12:49:10.692Z,"不需要！！！
我們不會併的",9,15
79,2019-04-11T16:57:07.937Z,B9話要說那麼死嗎？😂😂,10,15
80,2019-04-11T18:19:41.447Z,"高雄大學
高雄醫藥大學
高雄科技大學
高雄餐旅大學
高雄師範大學

咦？合起來要叫什麼？",11,15
81,2019-04-12T10:55:06.646Z,什麼併校？我還是高第一啦,12,15
82,2019-04-09T00:12:11.237Z,呵呵 要跟一個連spss都要來中山偷用的學校討論合併  併校後的資源應該也不會太好啦,1,16
83,2019-04-09T00:13:12.547Z,"不只是地區的限制
在修課上的限制也是百百種",2,16
84,2019-04-09T01:08:00.654Z,"我還記得竹教被合併那年的轉系名單有夠精彩
一堆無痛升級的
這才叫併校資源共享嘻嘻",3,16
85,2019-04-09T01:09:20.311Z,人家想要共享的資源只有畢業證書而已,4,16
86,2019-04-09T01:10:59.660Z,B3 QQQQQQQQ,5,16
87,2019-04-09T02:11:02.241Z,"B1
連本店都有提供spss…",7,16
88,2019-04-09T02:11:11.666Z,畢業證書>>>all,8,16
89,2019-04-09T02:12:12.289Z,B7 看到開頭就是本店差點以為是客服人員XD,9,16
90,2019-04-09T02:13:36.785Z,B9 中山跟我們一樣有夠衰...一個併高大...一個併蘭陽...,10,16
91,2019-04-09T02:17:58.168Z,B10 蘭陽是什麼,11,16
92,2019-04-09T02:47:11.431Z,B10 又認識一個新學校,12,16
93,2019-04-09T02:50:18.146Z,"B11 蘭陽校區吧

不過都是淡江啊（？",13,16
94,2019-04-09T03:24:33.722Z,"B13 蘭陽分數跟本部差蠻多的呀QQ
學校為了某董事長的面子硬是不裁撤蘭陽的科系...

本部分數降低87%是蘭陽虧損跟蓋蚊子會議廳造成的QAQ",14,16
95,2019-04-09T03:39:08.526Z,"馬的 希望併校後陣痛期那幾屆不開放轉系
以及畢業證書上也要註明
拒絕無痛升級",15,16
96,2019-04-09T04:47:59.037Z,"併校有的是為了學術研究成果吧！
為了論文
之前上教程的老師不太贊同併校
還不如精進授課老師的教學能力
有些老師不太會上課",16,16
97,2019-04-09T05:06:24.072Z,"還好吧
我台大台科都修滿1/3了
很爽欸
台大從動科修到資工
台科從工設修到專利
很值得

不過合併通常是校方比較有感啦 名額 補助 計畫 這些教授們都超愛der",17,16
98,2019-04-09T06:57:07.562Z,B3 其實近幾年也很精彩哦,18,16
99,2019-04-09T08:43:06.597Z,"這個根本差太多了吧 資源共享嗎⋯⋯ 我才不要跟高大共享
併校問題求解 https://www.dcard.tw/f/nsysu/p/231051652?ref=ios",19,16
100,2019-04-09T08:56:22.836Z,B18 想瞭解貴校轉系門檻容易嗎XDDD,20,16
101,2019-04-09T09:12:43.000Z,B19 去攻佔教育部吧,21,16
102,2019-04-09T12:53:53.181Z,提供修幹的資源啊,22,16
103,2019-04-09T15:13:51.359Z,"併校的痛
問我們就知道",23,16
104,2019-04-09T16:42:03.730Z,"B15 有哦有註明哦感謝您的關心
另外轉系的我是不評論這種行為啦
不過他們過去後就是要依清大標準才能畢業
所以能畢的了業也是他們的實力吧🤔",24,16
105,2019-04-09T17:03:20.343Z,"B17 認真回。我理院的，系上必修選修排一排，就沒有太多方便的時間去修課了……
我朋友有試著修過一堂，但因為走到臺大教室裡都搶不到好位子甚至快遲到，所以索性退掉了……

而且名額靠北少。話說現在說開放授權碼什麼的不太懂他的意思，那樣會比較容易搶到課嗎？有的話我明年空堂比較多可以去試試看~",25,16
106,2019-04-09T18:34:16.851Z,B24 要畢業真的不難阿 我去清大我也有能力畢業阿 畢業只是最低標的門檻吧==,26,16
107,2019-04-09T21:50:44.718Z,"請救救我們 嗚嗚
真的不想併校 尤其得了便宜還賣乖",27,16
108,2019-04-10T01:38:14.394Z,B24進去好系比較難好嗎，畢業超簡單==,28,16
109,2019-04-10T02:46:50.060Z,B26 B28 這個我就不知道了 畢竟我沒去轉,29,16
110,2019-04-11T16:40:37.416Z,"中山學生的想法我是能懂啦
但對那種把人家貶的一文不值還優越感很重的我就不懂是在優越什麼了啦ㄏㄏ",30,16
111,2019-04-06T11:03:06.945Z,台灣那麼小，都併成一間，其名為「台灣大學」,1,17
112,2019-04-06T11:04:16.395Z,"夜市系統
台師 輔大 逢甲 中原",2,17
113,2019-04-06T11:05:04.287Z,b1 b2 有道理 不錯不錯,3,17
114,2019-04-06T11:05:49.652Z,B2 夜市大學！羨慕,4,17
115,2019-04-06T11:07:01.235Z,B3 不知道可不可以超英趕美,5,17
116,2019-04-06T11:07:33.437Z,"中山到底是跟高雄大學還是高雄醫學大學⋯
小的無知⋯報導兩個都有嗚嗚嗚嗚
有人能解答嗎

我比較常聽到的是中山要跟高雄大學併然後自己申請醫學系",6,17
117,2019-04-06T11:08:33.200Z,"別說了 隔壁南藝大都嫌棄我們這拉基學校
嗚嗚嗚嗚嗚",7,17
118,2019-04-06T11:09:27.095Z,太神啦,8,17
119,2019-04-06T11:09:54.976Z,https://i.imgur.com/LgLzkic.jpg,9,17
120,2019-04-06T11:10:37.850Z,到底為什麼程度有差異的學校要合併阿,10,17
121,2019-04-06T11:11:36.854Z,B7 嫌你們畫畫畫太抽象....還是BMI太高,11,17
122,2019-04-06T11:14:04.099Z,"B6 好像是高醫不太想跟中山併
中山就放消息說要跟高大併
以上是我猜測啦
最後結果還是讓我們繼續看下去",12,17
123,2019-04-06T11:14:35.658Z,B2 台大有公館夜市XD,13,17
124,2019-04-06T11:18:41.674Z,"B11我們都沒有嫌他們在田裡面寫生了
啥鳥不生蛋的地方 只有田然後還歧視偶們肥宅
嗚嗚嗚嗚嗚",14,17
125,2019-04-06T11:20:16.645Z,中山的高層一直都想併高大 但是被以前的高大校長拒絕 然後高醫的陳家根本不想變國立大學所以我想也談不攏,15,17
126,2019-04-06T11:20:27.687Z,"那我們嘉藥可以跟誰併校？
乾脆通通併一起就好了～～",16,17
127,2019-04-06T11:21:31.555Z,中正和嘉大？,17,17
128,2019-04-06T11:22:54.757Z,我覺得義大大概可以把高雄的私立學校吃一吃了,18,17
129,2019-04-06T11:23:55.613Z,B16 崑山 南台,19,17
130,2019-04-06T11:26:38.835Z,我們又被忘了QQ😭,20,17
131,2019-04-06T11:27:28.857Z,"高師+高大+高醫+高科+高餐
=國立高雄綜合大學

北教+北大+北醫+北科+北商+北護+市北
=國立台北綜合大學

台大+師大+台科+台海+台藝+台體+台戲曲
=國立台灣綜合大學

中央+中山+中興+中正
=國立中中綜合大學

東華+台東+宜蘭+慈濟=國立宜花東大學",21,17
132,2019-04-06T11:27:54.828Z,"B19是不是附近還有一間中華醫事科技大學
 B21台綜大已經有人用了 好像是我們加上沒有中央的中字輩",22,17
133,2019-04-06T11:28:25.599Z,B22 我不知道誒,23,17
134,2019-04-06T11:29:35.271Z,"b20 抱歉QQ
b21 這個厲害 幫你更",24,17
135,2019-04-06T11:30:56.469Z,B22 目前的台綜大不就只是個聯盟體系而已，還不是正式的大學名稱,25,17
136,2019-04-06T11:33:05.910Z,B21 慈濟不是國立的哦,26,17
137,2019-04-06T11:44:28.626Z,B21 四中合併是國立串串大學,27,17
138,2019-04-06T11:47:59.925Z,"B27 我剛剛也在想四中合併是串串大學
但一想到串串成為正式名稱好難聽XD
中中感覺比較正經一點",28,17
139,2019-04-06T12:20:36.502Z,B6 當然是跟高醫大，最近高大一直在高潮，真的很搞笑,29,17
140,2019-04-06T12:56:27.264Z,B6 中山想跟我們併但我們董事會不同意,30,17
141,2019-04-06T13:03:44.632Z,B30 感覺你們董事會就盯著醫院使勁擠牛奶，沒用心在經營學校的學術領域。這樣的話真可以考慮合併，高醫還是私營有董事會，參考廣州中山的嶺南（大學）學院。總結來說，就是錢繼續掙，學校讓中山管，陳家還能收穫好名聲。,31,17
142,2019-04-06T14:00:53.427Z,"我覺得啦 台灣可以只剩這幾間：
 台灣大學：台大 師大 台科 台北 政大
台灣聯合大學：清華 交通 陽明 中央 
台灣綜合大學：成功 中正 中山 中興
台灣醫學大學： 高醫 北醫 中國醫 中山醫 長庚

大家都是台大٩(˃̶͈̀௰˂̶͈́)و

B33 補了謝謝！",32,17
143,2019-04-06T14:02:14.034Z,B32 還有長庚,33,17
144,2019-04-06T14:06:02.788Z,"臺灣大學:師大+台大

臺灣理工大學:清大+交大+成大+台科

臺灣法商學院:北大+政大

臺灣醫療大學:陽明+私立醫大

臺灣綜合大學:四中s

其他全砍 😈😈😈",34,17
145,2019-04-06T14:08:30.784Z,"全台灣併一併
中國台灣大學
大概只輸中國北京大學",35,17
146,2019-04-06T14:15:35.908Z,b34 好險我大央央還在 感謝,36,17
147,2019-04-06T14:35:44.770Z,"這樣好了
北部併一起
中部併一起
南部併一起
棒棒噠～～～",37,17
148,2019-04-06T15:16:50.587Z,"生育率最高的併

台灣生育大學:淡江+輔仁+文化+世新",38,17
149,2019-04-06T15:56:39.424Z,台灣吃土大學：政大地政 北大不動產城鄉 逢甲土管 長榮土開 屏科大不動產經營,39,17
150,2019-04-06T16:48:26.859Z,我想跟中央併啦><,40,17
151,2019-04-06T16:50:19.066Z,b40 真的嗎❤,41,17
152,2019-04-06T16:50:43.585Z,B41 喜翻中央妹紙><,42,17
153,2019-04-06T17:05:06.748Z,"B39
逢甲土管太糞
別吃政北豆腐",43,17
154,2019-04-06T17:06:08.400Z,"不行夜市系統真的好好吃哈哈哈哈哈哈我喜歡
-
B39 依照科系這個也不錯哈哈哈哈哈哈好好笑！！！",44,17
155,2019-04-06T19:57:33.767Z,"嘉義和義守併
YeeYee大學",45,17
156,2019-04-06T20:44:08.639Z,"國立師範大學高雄校區...

覺得被遺忘ＱＱ",46,17
157,2019-04-07T02:19:47.586Z,"義大+正修
中國正義綜合大學",47,17
158,2019-04-07T02:21:40.441Z,"宇宙大：高應 高第一 高海 (已併)
高餐 文藻 (未併)",48,17
159,2019-04-07T04:21:06.003Z,幹地名大學,49,17
160,2019-04-07T04:22:16.124Z,B34 老四才該當工學院,50,17
161,2019-04-07T04:28:59.432Z,"東華早就併過了
應該是不會再併了",51,17
162,2019-04-07T05:09:49.933Z,慈濟很遠好嗎……,52,17
163,2019-04-07T05:34:17.377Z,輔大已經沒夜市了,53,17
164,2019-04-07T05:39:15.179Z,全部合併為臺灣大學，這樣人人就都是台大畢業的了，真棒,54,17
165,2019-04-07T05:54:50.240Z,學店直接倒閉就好,55,17
166,2019-04-07T06:13:18.913Z,"都沒人知道正義大學嗎😢
是說我們教授都公開說很有可能會併校了
是有升級啦   併到四中唉嘿




不過如果併校後要到中正上課   我覺得還是先不要🤔",56,17
167,2019-04-07T06:28:53.602Z,"B56什麼正義大學
中正要吃嘉大喔？
什麼時候有這消息的啊",57,17
168,2019-04-07T06:41:41.924Z,b26 慈濟不是國立的 可是比我們學校還有錢QQ,58,17
169,2019-04-07T06:44:38.356Z,"B57  沒有到吃掉  聯名合作的概念？
這個傳很~~~久了   去年底上課教授有小提到    
驚覺原來是真的有可能喔?！（唉

然後正義大學是戲稱啦別太介意😂",59,17
170,2019-04-07T07:29:28.349Z,B34 海大:幹,60,17
171,2019-04-07T07:32:23.812Z,我只希望淡水那間海科大趕快倒一倒,61,17
172,2019-04-07T08:01:34.978Z,高雄的通通併入高科不就好了,62,17
173,2019-04-07T08:03:50.055Z,"哈哈哈哈 併成這樣還是沒看到靜宜
好邊緣...",63,17
174,2019-04-07T08:29:52.869Z,就四大+四中ㄅ 頂多加個政大 其他就叫學店大學就好,64,17
175,2019-04-07T10:06:52.794Z,"大家都選對自己有利的方案
吃相難看🤭",65,17
176,2019-04-07T10:15:32.893Z,"B34
台科？笑死",66,17
177,2019-04-07T10:28:43.052Z,"B34 
臺灣大學可以把我們跟台藝一起併嗎？",67,17
178,2019-04-07T10:37:55.222Z,B21中教果然又被遺忘😭,68,17
179,2019-04-07T10:38:32.290Z,"我當教育部長，我來消滅學店 
https://www.dcard.tw/f/freshman/p/229448896?ref=ios",69,17
180,2019-04-07T10:43:35.538Z,"B54 
跟你同一間畢業的話，我不讀大學了",70,17
181,2019-04-07T10:46:05.895Z,我們變陽交了 艮,71,17
182,2019-04-07T10:47:15.006Z,"B68 台中XX系列大學沒有像台北、高雄那麼多
台中為名的國立我只想到中教大、中科大",72,17
183,2019-04-07T10:54:43.769Z,"有很多利益交換的問題
你們做夢吧……",73,17
184,2019-04-07T10:55:28.497Z,"b71 
希望妳不是醫生
聽起來好變態
我是陽交泌尿科 
哈哈哈哈",74,17
185,2019-04-07T11:06:35.299Z,沒有彰師QQ 我們學校直接一個被砍,75,17
186,2019-04-07T11:09:55.420Z,B68不怪你哈哈哈考上之前我也不知道這間（##,76,17
187,2019-04-07T11:13:06.423Z,夜市系統🤣🤣🤣🤣,77,17
188,2019-04-07T12:41:24.352Z,政大+北大=法政大學,78,17
189,2019-04-07T13:13:38.199Z,B78 要加台灣ㄇ,79,17
190,2019-04-07T13:57:29.054Z,"併了就沒大學讀了 QQ　不過這也是好事，台灣的大學太多了
南部店仔玻璃心碎 QQ",80,17
191,2019-04-07T14:00:36.871Z,軍警院校4不4要被廢惹Q,81,17
192,2019-04-07T14:02:02.381Z,B75 不要難過 你們可以跟台師大 高師大 併校 成為台灣老師大學 簡稱「台灣老大」,82,17
193,2019-04-07T14:07:05.934Z,b82 我笑死,83,17
194,2019-04-07T14:12:43.824Z,"臺灣師範大學
（北校區）
（中校區）
（南校區）
（東校區）

其他大學師培中心廢掉
要當老師只能讀這間
含中教小教幼教特教高職各科
結束",84,17
195,2019-04-07T14:17:06.057Z,"b72 
普大：中興 台體大 中教大
科大：中科 勤益",85,17
196,2019-04-07T14:43:05.864Z,都併,86,17
197,2019-04-07T15:07:15.984Z,B79 臺灣法政大學xd,87,17
198,2019-04-07T15:08:44.352Z,併地名大學 北大也太可憐（？,88,17
199,2019-04-07T15:09:58.558Z,B88 會嗎！？ 臺北本來就是地名呀xd,89,17
200,2019-04-07T15:16:39.882Z,b88 等等 我是指北市大😂,90,17
201,2019-04-07T15:17:55.000Z,"B90
沒關係啦 不必糾結 哈",91,17
202,2019-04-07T16:38:16.847Z,"併一併最好
然後最好沒人要讀
教授們走上街頭抗議囉
廣設大學學歷泛濫下場",92,17
203,2019-04-07T16:39:02.135Z,B14 雖然我們學校真的鳥不生蛋的...但沒有歧視肥宅吧嗚嗚嗚嗚嗚,93,17
204,2019-04-07T17:24:49.746Z,B27  串串大學好可愛🤣,94,17
205,2019-04-07T17:51:19.476Z,"所以我說 B0


暨大呢(TдT)",95,17
206,2019-04-07T17:55:09.760Z,"不是啊
當初說好的
國北教 北市大 北醫 北科 北大 北商 北護
七校合併的國立北七大學呢",96,17
207,2019-04-07T18:49:17.893Z,"B34 嚇死 差一點被砍 感恩感恩
B96 裡面就我們私立ㄝ 期待學費變便宜嗷嗷",97,17
208,2019-04-08T02:36:50.621Z,"B97
結果...是大家一起變私立～",99,17
209,2019-04-08T08:33:51.429Z,B70 吃嘴喔？08已轉政大，用舊帳號也能釣出???,100,17
210,2019-04-08T08:42:28.240Z,"B100 
所以....？你都不認同你的大學了XDD",101,17
211,2019-04-08T11:15:58.745Z,不是啊我才不想跟一群宅宅併啊，要也是跟北護併啊嗚嗚嗚,102,17
212,2019-04-08T11:56:22.095Z,B100 轉政大 還不是洗的XD,103,17
213,2019-04-08T13:13:38.564Z,B100 跟我一樣耶 我也轉到哈佛了 只是用舊帳號ㄏ,104,17
214,2019-04-08T14:24:56.140Z,"洗學歷這個詞只適用研所吧
轉學考跟考研不同難度阿...",105,17
215,2019-04-11T23:26:25.304Z,國立本來就要併 就算併一半的學校還是比國立科大多 早就過剩了,106,17
216,2019-04-06T10:07:04.697Z,果斷高大阿 可以收割別人努力 當然要收割阿,1,18
217,2019-04-06T10:24:16.923Z,聽起來怎麼好像是反串,2,18
218,2019-04-06T10:35:44.506Z,"畢業證書會不一樣吧...？
沒有的話真的很慘",3,18
219,2019-04-06T10:42:45.617Z,"我是覺得拚國防cp值比較高啦
畢業直接拿交大文憑
爽到飛天",4,18
220,2019-04-06T11:16:37.116Z,"可以選高大啊
只是後來如果沒併就哭死了",5,18
221,2019-04-06T11:18:08.976Z,"B5 也不用哭死阿 本來就沒付出努力

躺著上 就算沒併也沒損失阿",6,18
222,2019-04-06T11:18:29.695Z,考台大 唯一解,7,18
223,2019-04-06T11:19:09.859Z,讀高醫啊,8,18
224,2019-04-06T11:20:03.755Z,B6 浪費生命拿一間學店的畢業證書難道不可憐嗎？,9,18
225,2019-04-06T15:19:42.195Z,兄弟 我們懷念你,10,18
226,2019-04-06T15:33:38.405Z,"就算高雄大學合併了
也一定會在原畢業證書標註吧",11,18
227,2019-04-06T18:00:47.964Z,義守大學不錯,12,18
228,2019-04-07T12:52:17.016Z,正修更棒耶,13,18
229,2019-04-07T14:17:38.927Z,這個反串我覺得可以,14,18
230,2019-04-13T12:09:26.684Z,"學歷只是人生其中一個項目，把目光放的長遠，自然就不會去理會那些批評的話。 就算有人批評，那些眼中只有""""學歷""""而沒有其他""""經歷""""的人，也只會讓人覺得膚淺。",15,18
231,2019-04-06T00:07:34.961Z,"中山位在山上海邊校地受限，大學部招生人數已是四中最少的了
近年北高雄發展不錯，高雄大學校地廣大平坦，周邊腹地也大，合併後很有發展潛力
只是換市長後原本規劃的輕軌可能沒了QQ
(我家住高大附近)",1,19
232,2019-04-06T01:40:53.008Z,B1 可是我蠻希望沒輕軌的 有輕軌的地方就容易塞車,2,19
233,2019-04-06T01:47:26.651Z,"簡單來說為併而併
吃不到高醫，高大也要吃
飢不擇食",3,19
234,2019-04-06T02:50:35.669Z,"沒記錯的話中山是四中裡學院數最少的
想擴大規模跟增加競爭力吧
不過分散校區最大的例子就是像嘉大這樣
經費容易不足",4,19
235,2019-04-06T03:00:44.041Z,免費拿到多餘校地，高大經費直接接收，好處很多啊。,5,19
236,2019-04-06T03:39:38.678Z,B5 高大經費有很多嗎,6,19
237,2019-04-06T03:40:45.420Z,B1 我比較喜歡集中的校區,7,19
238,2019-04-06T05:04:43.106Z,因為大學太多、學生太少，很多學校招生人數不足快倒了,8,19
239,2019-04-06T05:54:25.768Z,要併就跟高醫併,9,19
240,2019-04-06T06:42:08.404Z,"不然中興跟中山併好了
中山主商管電資
中興主文農生工
一舉打下中央",10,19
241,2019-04-06T07:31:29.041Z,"B10
那樣我大中央就不是串串之首了
怕...",11,19
242,2019-04-06T08:01:46.485Z,"合併不只拿到土地
還有教育部給的可觀補助款
學生又能收更多
何樂不為？？？

中山學生數真的太少了...",12,19
243,2019-04-06T08:26:55.920Z,B10 國立串興山大學,13,19
244,2019-04-06T12:24:26.286Z,不會併啊！真的不會,14,19
245,2019-04-06T12:35:50.813Z,B12 那你要不要跟高大併一下,15,19
